Date,MMM,KO,JPM,INTC,IBM,GS,CSCO,BA,AAPL,JNJ
20/7/21,175.915054,51.361187,139.225784,51.07822,117.42511,338.601776,49.679554,217.149994,143.888947,156.146286
21/7/21,175.871231,52.023552,142.155182,51.993645,118.540916,346.714935,49.957706,222.539993,143.150543,157.110336
22/7/21,174.38208,51.949959,140.360321,51.743977,118.045937,345.981598,50.56966,220.869995,144.52887,157.564529
23/7/21,175.625961,52.446739,140.090652,49.006989,118.574471,347.225555,51.209435,221.520004,146.261658,159.242325
26/7/21,176.659622,52.492737,141.029907,50.218296,119.774132,348.942841,51.431961,225.850006,146.685013,159.316483
27/7/21,175.608429,52.676723,140.843933,49.173424,119.757355,347.958862,51.255798,222.270004,144.499359,160.048798
28/7/21,173.690018,52.198353,141.076416,49.071709,118.935204,347.392609,50.782925,231.570007,142.737061,159.603836
29/7/21,173.593658,52.483532,142.285385,49.654247,119.069435,350.474579,51.061081,231.630005,143.386826,159.603836
30/7/21,173.392212,52.465134,141.150833,49.672737,118.255684,347.996002,51.339245,226.479996,143.603424,159.622375
2/8/21,173.024323,52.327141,140.583527,49.635757,118.641571,351.068573,51.413418,225.339996,143.268723,159.687302
3/8/21,176.099014,52.363934,142.18306,49.987125,120.864731,353.083008,52.155182,229.089996,145.080231,161.65242
4/8/21,173.033066,51.609573,140.648636,49.839176,119.765732,350.762329,51.635948,226.630005,144.676559,160.697662
5/8/21,173.269577,51.977558,142.424866,50.153751,119.774132,356.740387,51.700855,229.940002,144.784882,161.003571
6/8/21,173.55864,52.10635,146.470261,50.18166,120.881523,369.355896,51.543232,231.330002,144.09465,160.465897
9/8/21,172.94545,52.115555,146.312149,50.302654,119.863228,371.203125,51.431961,232.270004,144.045364,161.02211
10/8/21,174.539734,52.253548,148.106964,50.200275,119.973534,378.712952,51.561768,235.779999,143.562225,161.077713
11/8/21,176.572037,52.189148,149.873932,50.386414,120.609978,384.208435,51.793571,239.490005,143.818588,161.105515
12/8/21,176.449387,52.290337,150.459839,49.828003,121.407654,385.238861,52.284988,238.179993,146.806168,162.403259
13/8/21,175.704803,52.649128,148.77655,49.781479,121.501007,381.321442,52.359173,234.460007,147.013229,163.376572
16/8/21,177.229034,52.879116,147.80011,49.762863,121.848923,379.065735,52.182991,229.059998,149.004959,164.850433
17/8/21,174.802521,52.695126,146.014557,49.036942,120.856071,375.928131,51.932655,222.220001,148.088013,166.361389
18/8/21,172.139557,51.977558,144.684708,48.571606,118.352737,370.200592,51.135258,219,144.311584,164.247925
19/8/21,171.132172,52.308743,143.475739,48.804272,117.122269,365.345673,53.100933,212.160004,144.646835,165.527115
20/8/21,171.379303,52.10635,143.884933,48.404083,118.047256,367.480774,53.98177,212.669998,146.116013,166.333588
23/8/21,171.838318,51.922356,145.726257,49.539505,118.480019,372.660553,54.278477,219.399994,147.614716,165.615585
24/8/21,171.90007,51.526775,146.628357,50.079296,118.66671,379.26062,55.001701,221.429993,147.52597,163.545502
25/8/21,171.538162,51.581974,149.650726,50.079296,118.683685,383.493652,55.029507,221.029999,146.2836,162.463806
26/8/21,172.403229,51.09441,150.422607,49.446438,117.767197,382.834625,54.890438,216.5,145.475082,161.596649
27/8/21,172.164902,51.195599,151.631577,50.153751,118.301826,389.592529,54.723537,221.75,146.520264,161.251602
30/8/21,173.153488,51.683174,149.204346,50.200275,117.928436,383.93924,54.825527,217.660004,150.976959,161.932312
31/8/21,171.891266,51.802765,148.748642,50.311962,119.091003,385.720856,54.723537,219.5,149.705032,161.43811
1/9/21,170.743774,52.152355,148.53476,49.948994,118.208473,385.86087,54.742081,218.119995,150.375488,162.006912
2/9/21,172.023666,52.225945,149.222961,50.004837,118.810966,386.644287,55.196404,220.830002,151.499542,163.116547
3/9/21,171.582321,52.189148,148.320862,49.800091,118.446068,383.668701,55.094418,218.169998,152.140472,163.219116
7/9/21,163.806,51.213997,148.060501,49.930382,117.156219,382.74527,54.593727,214.240005,154.497009,160.6828
8/9/21,165.844955,51.903957,147.400208,49.855927,117.673866,377.782806,54.408295,211.380005,152.939148,160.291153
9/9/21,163.956055,51.388783,148.041901,49.69772,116.884674,377.390991,54.334114,213.940002,151.913666,156.719818
10/9/21,162.896866,51.158798,146.340042,50.107208,116.273689,376.364929,53.675793,210.300003,146.88504,155.694092
13/9/21,163.49707,51.581974,148.664963,51.177483,117.232597,381.7565,53.870506,214.479996,147.456955,154.603119
14/9/21,161.016769,51.619053,146.070358,50.74007,115.594833,376.560822,53.657249,211.570007,146.046951,153.67067
15/9/21,162.579086,51.79517,147.08403,51.298466,116.426445,374.937744,53.369823,214.220001,146.944199,154.248779
16/9/21,161.228592,51.303902,147.018921,51.028572,115.773018,370.021881,53.156567,213.360001,146.707581,154.062302
17/9/21,160.195877,50.460434,146.637634,50.498085,114.754723,365.15271,52.711502,213.360001,144.015762,153.624023
20/9/21,159.348511,50.108208,142.248184,49.306839,113.974007,352.718536,51.821388,209.5,140.939468,152.747513
21/9/21,157.486084,50.098942,142.2668,49.20446,112.836899,350.582458,51.237247,208.509995,141.422577,153.4189
